id_pedido,id_plato,cantidad,precio_unitario_historico
1873,120,2,5500.00
1874,98,2,8500.00
1874,97,1,12500.00
1874,99,3,5500.00
1875,81,3,1500.00
1876,45,3,6500.00
1877,82,4,12000.00
1878,13,4,10000.00
1879,65,4,7000.00
1880,131,4,4000.00
1880,132,1,6500.00
1880,130,3,19000.00
1881,84,1,7000.00
1882,92,2,4500.00
1882,91,2,18000.00
1882,93,1,7000.00
1883,87,2,6000.00
1884,122,2,11000.00
1884,123,3,2000.00
1884,121,1,7500.00
1885,75,1,2500.00
1886,90,3,7500.00
1886,88,3,18500.00
1886,89,3,5000.00
1887,25,1,11500.00
1887,27,1,6500.00
1888,79,4,9000.00
1888,81,2,1500.00
1888,80,2,11500.00
1889,122,1,11000.00
1889,121,3,7500.00
1890,67,4,17500.00
1891,40,4,18500.00
1892,22,1,11500.00
1892,24,2,5500.00
1892,23,4,10000.00
1893,80,4,11500.00
1893,81,1,1500.00
1893,79,1,9000.00
1894,70,3,5500.00
1894,72,3,3500.00
1894,71,1,15000.00
1895,126,4,2000.00
1895,125,2,11500.00
1895,124,2,7500.00
1896,109,2,8500.00
1896,110,3,7500.00
1897,134,1,6500.00
1897,135,4,8000.00
1897,133,3,7000.00
1898,32,4,6500.00
1899,14,4,9500.00
1900,130,3,19000.00
1900,132,2,6500.00
1900,131,2,4000.00
1901,133,1,7000.00
1902,136,2,13000.00
1902,138,4,6000.00
1902,137,2,10000.00
1903,90,4,7500.00
1904,70,2,5500.00
1904,72,1,3500.00
1904,71,3,15000.00
1905,14,3,9500.00
1906,96,1,6500.00
1906,94,4,17500.00
1907,85,1,19000.00
1907,87,4,6000.00
1907,86,1,4000.00
1908,38,3,5000.00
1909,60,1,6500.00
1909,58,2,12500.00
1910,69,2,7000.00
1911,114,1,6500.00
1911,113,1,10000.00
1911,112,2,13000.00
1912,10,3,7500.00
1912,12,3,2500.00
1912,11,1,12000.00
1913,77,1,12000.00
1913,78,2,1000.00
1914,43,4,19000.00
1914,44,3,5000.00
1914,45,4,6500.00
1915,86,3,4000.00
1915,87,1,6000.00
1915,85,4,19000.00
1916,119,1,9500.00
1917,144,2,6000.00
1917,143,4,5000.00
1918,99,4,5500.00
1919,80,1,11500.00
1919,81,1,1500.00
1920,29,2,8500.00
1921,78,2,1000.00
1922,18,3,4500.00
1922,16,2,9500.00
1922,17,1,9000.00
1923,20,1,8500.00
1923,19,1,10000.00
1924,146,3,13500.00
1925,78,3,1000.00
1925,76,4,9000.00
1926,38,3,5000.00
1926,37,2,18500.00
1926,39,2,6500.00
1927,38,3,5000.00
1928,53,3,14000.00
1928,52,1,4500.00
1928,54,2,3500.00
1929,97,2,12500.00
1929,98,3,8500.00
1930,8,4,11500.00
1930,9,4,2000.00
1931,40,2,18500.00
1931,42,3,6500.00
1932,46,1,5000.00
1932,48,4,3000.00
1933,77,4,12000.00
1934,52,4,4500.00
1934,53,2,14000.00
1935,52,4,4500.00
1936,7,2,9000.00
1937,118,3,9500.00
1937,120,3,5500.00
1937,119,2,9500.00
1938,107,2,10500.00
1938,108,3,2000.00
1939,60,1,6500.00
1939,58,3,12500.00
1939,59,2,8500.00
1940,18,3,4500.00
1940,16,1,9500.00
1941,98,4,8500.00
1941,99,1,5500.00
1942,125,3,11500.00
1942,124,2,7500.00
1943,80,1,11500.00
1944,74,4,11000.00
1944,73,2,8500.00
1944,75,4,2500.00
1945,65,2,7000.00
1946,64,3,8500.00
1947,87,4,6000.00
1947,86,4,4000.00
1948,149,1,7000.00
1949,120,2,5500.00
1949,119,3,9500.00
1949,118,3,9500.00
1950,38,4,5000.00
1950,37,3,18500.00
1950,39,2,6500.00
1951,23,3,10000.00
1951,22,3,11500.00
1952,149,1,7000.00
1952,150,4,8500.00
1953,56,2,13500.00
1953,55,3,5500.00
1953,57,4,3000.00
1954,11,2,12000.00
1954,10,3,7500.00
1955,8,3,11500.00
1956,98,4,8500.00
1956,97,1,12500.00
1957,72,3,3500.00
1958,57,3,3000.00
1958,55,2,5500.00
1959,137,1,10000.00
1959,136,4,13000.00
1960,30,4,6500.00
1960,28,1,11500.00
1960,29,1,8500.00
1961,140,4,9500.00
1962,93,1,7000.00
1962,91,4,18000.00
1963,79,3,9000.00
1963,81,3,1500.00
1964,86,2,4000.00
1965,56,3,13500.00
1966,75,4,2500.00
1966,73,1,8500.00
1966,74,4,11000.00
1967,114,1,6500.00
1968,78,1,1000.00
1969,24,3,5500.00
1970,92,1,4500.00
1971,86,2,4000.00
1971,85,2,19000.00
1971,87,3,6000.00
1972,74,2,11000.00
1973,13,3,10000.00
1973,14,2,9500.00
1973,15,2,4500.00
1974,142,1,18500.00
1974,143,4,5000.00
1974,144,1,6000.00
1975,17,4,9000.00
1975,18,2,4500.00
1975,16,2,9500.00
1976,35,1,6000.00
1976,34,1,8500.00
1977,77,3,12000.00
1978,63,2,8500.00
1978,62,3,6000.00
1978,61,3,8500.00
1979,77,3,12000.00
1979,76,2,9000.00
1980,115,3,8000.00
1980,117,2,1000.00
1980,116,1,10500.00
1981,88,2,18500.00
1981,89,3,5000.00
1981,90,1,7500.00
1982,108,2,2000.00
1982,106,3,7500.00
1983,13,2,10000.00
1983,15,4,4500.00
1983,14,4,9500.00
1984,40,4,18500.00
1984,42,2,6500.00
1985,2,4,11000.00
1985,1,1,7500.00
1986,3,4,1500.00
1986,1,4,7500.00
1987,90,1,7500.00
1987,89,1,5000.00
1987,88,1,18500.00
1988,116,2,10500.00
1989,84,3,7000.00
1990,98,2,8500.00
1990,97,3,12500.00
1990,99,2,5500.00
1991,148,3,8000.00
1991,149,4,7000.00
1992,81,4,1500.00
1992,80,1,11500.00
1993,68,1,3500.00
1994,80,3,11500.00
1994,79,1,9000.00
1995,23,4,10000.00
1995,24,1,5500.00
1996,142,4,18500.00
1996,144,3,6000.00
1996,143,1,5000.00
1997,114,3,6500.00
1997,113,3,10000.00
1997,112,2,13000.00
1998,32,1,6500.00
1998,33,3,7500.00
1999,85,1,19000.00
1999,87,2,6000.00
2000,36,3,7500.00
2001,61,1,8500.00
2001,62,2,6000.00
2001,63,3,8500.00
2002,81,2,1500.00
2003,38,2,5000.00
2004,75,2,2500.00
2004,73,2,8500.00
2005,56,1,13500.00
2005,57,1,3000.00
2006,54,1,3500.00
2006,53,4,14000.00
2007,20,4,8500.00
2007,19,1,10000.00
2007,21,1,4500.00
2008,70,3,5500.00
2008,72,3,3500.00
2009,77,4,12000.00
2009,76,2,9000.00
2010,16,3,9500.00
2010,17,2,9000.00
2010,18,4,4500.00
2011,70,3,5500.00
2011,71,4,15000.00
2011,72,3,3500.00
2012,137,2,10000.00
2012,136,1,13000.00
2013,8,2,11500.00
2013,7,1,9000.00
2013,9,1,2000.00
2014,32,1,6500.00
2014,31,3,8000.00
2014,33,4,7500.00
2015,132,4,6500.00
2016,50,2,14000.00
2017,117,3,1000.00
2018,33,1,7500.00
2018,31,4,8000.00
2019,83,2,8500.00
2019,84,4,7000.00
2019,82,1,12000.00
2020,68,1,3500.00
2020,69,2,7000.00
2020,67,1,17500.00
2021,49,2,4000.00
2021,51,1,4500.00
2021,50,2,14000.00
2022,41,2,4500.00
2022,40,3,18500.00
2022,42,1,6500.00
2023,6,3,1500.00
2023,4,3,8000.00
2024,140,4,9500.00
2025,148,4,8000.00
2025,150,3,8500.00
2025,149,3,7000.00
2026,13,2,10000.00
2026,14,1,9500.00
2027,66,1,9000.00
2027,65,3,7000.00
2028,60,3,6500.00
2029,51,3,4500.00
2030,20,4,8500.00
2031,115,3,8000.00
2032,75,2,2500.00
2033,128,3,10500.00
2033,127,2,9000.00
2033,129,1,1000.00
2034,105,1,6500.00
2034,104,4,4500.00
2034,103,4,17500.00
2035,127,3,9000.00
2035,129,2,1000.00
2035,128,1,10500.00
2036,135,4,8000.00
2036,133,4,7000.00
2036,134,2,6500.00
2037,136,2,13000.00
2038,84,1,7000.00
2038,82,2,12000.00
2039,138,2,6000.00
2039,136,4,13000.00
2040,19,1,10000.00
2040,21,3,4500.00
2040,20,2,8500.00
2041,114,4,6500.00
2041,112,2,13000.00
2042,72,2,3500.00
2042,71,2,15000.00
2043,77,4,12000.00
2044,107,4,10500.00
2044,106,1,7500.00
2045,117,4,1000.00
2045,115,4,8000.00
2046,27,4,6500.00
2046,25,1,11500.00
2046,26,3,9500.00
2047,147,3,4500.00
2048,54,1,3500.00
2048,53,3,14000.00
2048,52,4,4500.00
2049,65,2,7000.00
2049,66,4,9000.00
2049,64,4,8500.00
2050,87,1,6000.00
2051,140,3,9500.00
2051,139,1,10500.00
2051,141,4,5500.00
2052,110,3,7500.00
2052,111,1,8500.00
2052,109,1,8500.00
2053,10,3,7500.00
2053,11,4,12000.00
2054,53,3,14000.00
2055,99,4,5500.00
2055,97,3,12500.00
2056,123,4,2000.00
2056,122,4,11000.00
2056,121,3,7500.00
2057,95,2,4500.00
2058,14,3,9500.00
2059,81,2,1500.00
2060,115,4,8000.00
2060,116,3,10500.00
2060,117,2,1000.00
2061,135,2,8000.00
2061,133,3,7000.00
2061,134,2,6500.00
2062,87,2,6000.00
2062,86,4,4000.00
2062,85,4,19000.00
2063,130,1,19000.00
2063,132,4,6500.00
2064,13,2,10000.00
2064,15,4,4500.00
2065,59,3,8500.00
2065,60,3,6500.00
2066,3,1,1500.00
2066,1,4,7500.00
2067,52,1,4500.00
2068,122,2,11000.00
2068,123,1,2000.00
2068,121,1,7500.00
2069,47,2,15000.00
2069,48,2,3000.00
2070,59,2,8500.00
2070,60,2,6500.00
2071,60,2,6500.00
2072,3,1,1500.00
2073,145,3,5000.00
2074,113,2,10000.00
2074,112,4,13000.00
2075,39,4,6500.00
2076,4,4,8000.00
2076,6,4,1500.00
2076,5,3,12000.00
2077,133,4,7000.00
2077,135,4,8000.00
2078,82,2,12000.00
2078,84,1,7000.00
2078,83,1,8500.00
2079,16,1,9500.00
2080,84,1,7000.00
2080,82,4,12000.00
2080,83,1,8500.00
2081,116,3,10500.00
2081,115,4,8000.00
2082,131,4,4000.00
2083,90,1,7500.00
2084,21,3,4500.00
2085,113,3,10000.00
2085,112,2,13000.00
2085,114,2,6500.00
2086,40,1,18500.00
2086,41,2,4500.00
2087,70,4,5500.00
2088,1,3,7500.00
2089,114,1,6500.00
2089,112,1,13000.00
2090,119,1,9500.00
2090,120,3,5500.00
2090,118,4,9500.00
2091,29,3,8500.00
2091,30,2,6500.00
2091,28,2,11500.00
2092,54,3,3500.00
2092,53,4,14000.00
2092,52,4,4500.00
2093,47,2,15000.00
2093,46,2,5000.00
2094,27,3,6500.00
2094,25,1,11500.00
2094,26,4,9500.00
2095,129,3,1000.00
2095,128,4,10500.00
2095,127,1,9000.00
2096,55,1,5500.00
2096,56,1,13500.00
2096,57,2,3000.00
2097,130,4,19000.00
2098,111,4,8500.00
2098,110,3,7500.00
2099,27,2,6500.00
2100,20,4,8500.00
2100,21,4,4500.00
2101,36,4,7500.00
2102,53,3,14000.00
2102,54,1,3500.00
2103,122,3,11000.00
2103,123,3,2000.00
2104,41,4,4500.00
2105,85,1,19000.00
2105,86,2,4000.00
2106,150,4,8500.00
2106,148,4,8000.00
2107,97,2,12500.00
2107,99,1,5500.00
2108,125,2,11500.00
2108,124,3,7500.00
2108,126,4,2000.00
2109,96,1,6500.00
2109,94,1,17500.00
2109,95,1,4500.00
2110,47,1,15000.00
2110,48,2,3000.00
2110,46,4,5000.00
2111,15,4,4500.00
2112,30,1,6500.00
2113,131,1,4000.00
2114,91,2,18000.00
2114,92,3,4500.00
2115,98,3,8500.00
2115,99,1,5500.00
2116,53,4,14000.00
2116,54,2,3500.00
2117,69,4,7000.00
2117,67,1,17500.00
2117,68,2,3500.00
2118,77,4,12000.00
2118,76,1,9000.00
2118,78,1,1000.00
2119,121,3,7500.00
2119,123,2,2000.00
2120,131,2,4000.00
2120,130,1,19000.00
2121,31,4,8000.00
2122,120,2,5500.00
2122,118,1,9500.00
2122,119,3,9500.00
2123,98,2,8500.00
2124,15,4,4500.00
2124,13,2,10000.00
2125,34,3,8500.00
2125,35,1,6000.00
2125,36,4,7500.00
2126,54,4,3500.00
2126,52,1,4500.00
2126,53,1,14000.00
2127,32,2,6500.00
2127,31,4,8000.00
2127,33,2,7500.00
2128,36,2,7500.00
2128,35,2,6000.00
2128,34,4,8500.00
2129,98,1,8500.00
2130,144,2,6000.00
2130,143,2,5000.00
2130,142,3,18500.00
2131,107,1,10500.00
2131,108,4,2000.00
2131,106,1,7500.00
2132,26,1,9500.00
2132,27,3,6500.00
2133,126,2,2000.00
2134,14,1,9500.00
2135,140,3,9500.00
2135,141,3,5500.00
2135,139,2,10500.00
2136,44,2,5000.00
2137,39,1,6500.00
2137,37,1,18500.00
2137,38,3,5000.00
2138,122,3,11000.00
2138,123,1,2000.00
2139,64,1,8500.00
2139,66,2,9000.00
2140,48,3,3000.00
2140,46,3,5000.00
2140,47,3,15000.00
2141,23,1,10000.00
2141,22,3,11500.00
2142,106,2,7500.00
2143,57,3,3000.00
2144,8,4,11500.00
2144,7,2,9000.00
2145,45,3,6500.00
2145,44,3,5000.00
2145,43,1,19000.00
2146,109,4,8500.00
2147,43,3,19000.00
2148,149,2,7000.00
2149,127,4,9000.00
2149,128,2,10500.00
2149,129,4,1000.00
2150,109,4,8500.00
2150,110,4,7500.00
2151,88,1,18500.00
2152,6,3,1500.00
2152,5,4,12000.00
2152,4,1,8000.00
2153,50,1,14000.00
2154,70,1,5500.00
2155,134,1,6500.00
2155,133,3,7000.00
2156,22,2,11500.00
2157,99,4,5500.00
2158,124,3,7500.00
2159,120,3,5500.00
2159,118,3,9500.00
2160,18,1,4500.00
2161,38,4,5000.00
2161,37,3,18500.00
2162,28,3,11500.00
2163,43,4,19000.00
2163,44,2,5000.00
2164,17,4,9000.00
2164,18,2,4500.00
2165,32,1,6500.00
2165,33,4,7500.00
2166,29,4,8500.00
2166,28,2,11500.00
2167,99,2,5500.00
2168,45,4,6500.00
2168,43,4,19000.00
2169,61,2,8500.00
2169,63,2,8500.00
2169,62,2,6000.00
2170,76,1,9000.00
2171,149,1,7000.00
2171,148,2,8000.00
2171,150,2,8500.00
2172,133,4,7000.00
2172,135,4,8000.00
2173,85,1,19000.00
2173,86,4,4000.00
2173,87,4,6000.00
2174,142,3,18500.00
2175,7,1,9000.00
2175,8,1,11500.00
2176,20,4,8500.00
2176,19,1,10000.00
2177,60,4,6500.00
2177,58,3,12500.00
2177,59,2,8500.00
2178,2,3,11000.00
2178,3,1,1500.00
2178,1,1,7500.00
2179,144,4,6000.00
2180,44,2,5000.00
2180,43,2,19000.00
2180,45,3,6500.00
2181,123,2,2000.00
2182,83,1,8500.00
2183,1,4,7500.00
2183,2,3,11000.00
2183,3,1,1500.00
2184,78,2,1000.00
2185,132,3,6500.00
2185,130,1,19000.00
2186,124,4,7500.00
2186,125,3,11500.00
2187,110,1,7500.00
2187,111,1,8500.00
2187,109,2,8500.00
2188,29,1,8500.00
2188,30,2,6500.00
2188,28,4,11500.00
2189,96,1,6500.00
2190,46,2,5000.00
2191,89,4,5000.00
2192,41,2,4500.00
2192,42,2,6500.00
2192,40,3,18500.00
2193,122,3,11000.00
2194,51,4,4500.00
2195,27,4,6500.00
2195,25,2,11500.00
2196,125,3,11500.00
2196,124,2,7500.00
2197,55,4,5500.00
2197,56,3,13500.00
2197,57,1,3000.00
2198,110,3,7500.00
2199,118,1,9500.00
2200,102,1,6000.00
2201,115,2,8000.00
2201,117,2,1000.00
2201,116,1,10500.00
2202,85,3,19000.00
2203,147,4,4500.00
2204,128,3,10500.00
2204,129,3,1000.00
2204,127,2,9000.00
2205,64,2,8500.00
2205,65,1,7000.00
2206,16,1,9500.00
2206,18,3,4500.00
2206,17,3,9000.00
2207,149,2,7000.00
2207,148,3,8000.00
2207,150,1,8500.00
2208,127,4,9000.00
2208,129,1,1000.00
2209,30,4,6500.00
2210,94,3,17500.00
2210,96,1,6500.00
2210,95,1,4500.00
2211,42,3,6500.00
2211,41,3,4500.00
2211,40,1,18500.00
2212,48,2,3000.00
2212,47,2,15000.00
2213,108,1,2000.00
2213,106,2,7500.00
2213,107,1,10500.00
2214,63,1,8500.00
2214,61,4,8500.00
2214,62,1,6000.00
2215,114,3,6500.00
2216,90,1,7500.00
2216,88,4,18500.00
2216,89,2,5000.00
2217,104,3,4500.00
2217,103,3,17500.00
2217,105,2,6500.00
2218,140,3,9500.00
2218,139,2,10500.00
2219,138,2,6000.00
2220,113,4,10000.00
2220,114,4,6500.00
2220,112,1,13000.00
2221,116,4,10500.00
2221,117,3,1000.00
2221,115,4,8000.00
2222,60,1,6500.00
2222,59,4,8500.00
2222,58,1,12500.00
2223,35,2,6000.00
2223,34,2,8500.00
2224,149,2,7000.00
2225,148,3,8000.00
2226,95,1,4500.00
2226,96,2,6500.00
2226,94,3,17500.00
2227,127,2,9000.00
2227,129,1,1000.00
2228,28,4,11500.00
2228,30,4,6500.00
2229,69,3,7000.00
2230,106,2,7500.00
2231,118,3,9500.00
2231,119,4,9500.00
2231,120,4,5500.00
2232,113,2,10000.00
2232,112,1,13000.00
2233,122,4,11000.00
2234,18,3,4500.00
2234,17,2,9000.00
2235,107,2,10500.00
2236,150,4,8500.00
2236,149,4,7000.00
2237,94,1,17500.00
2237,96,1,6500.00
2238,60,1,6500.00
2238,58,3,12500.00
2239,56,3,13500.00
2240,82,2,12000.00
2240,83,2,8500.00
2241,128,1,10500.00
2241,129,3,1000.00
2241,127,1,9000.00
2242,40,4,18500.00
2242,41,2,4500.00
2243,61,2,8500.00
2244,37,4,18500.00
2245,129,4,1000.00
2245,128,2,10500.00
2246,6,4,1500.00
2246,4,2,8000.00
2246,5,1,12000.00
2247,61,4,8500.00
2248,5,2,12000.00
2248,6,3,1500.00
2248,4,4,8000.00
2249,73,3,8500.00
2249,75,2,2500.00
2250,132,3,6500.00
2250,131,1,4000.00
2251,149,4,7000.00
2252,83,1,8500.00
2252,82,2,12000.00
2252,84,4,7000.00
2253,75,4,2500.00
2253,73,3,8500.00
2253,74,1,11000.00
2254,19,4,10000.00
2254,21,2,4500.00
2255,93,2,7000.00
2255,92,2,4500.00
2256,24,4,5500.00
2257,4,3,8000.00
2257,5,3,12000.00
2257,6,4,1500.00
2258,45,1,6500.00
2258,44,4,5000.00
2259,137,1,10000.00
2259,136,1,13000.00
2260,83,3,8500.00
2260,84,1,7000.00
2260,82,1,12000.00
2261,30,3,6500.00
2261,28,2,11500.00
2261,29,1,8500.00
2262,50,2,14000.00
2262,49,4,4000.00
2263,15,4,4500.00
2263,14,2,9500.00
2264,100,1,18000.00
2264,101,3,4000.00
2265,32,1,6500.00
2266,76,2,9000.00
2267,28,3,11500.00
2268,19,1,10000.00
2268,20,4,8500.00
2269,67,2,17500.00
2269,68,4,3500.00
2270,132,3,6500.00
2271,125,2,11500.00
2272,12,3,2500.00
2272,11,3,12000.00
2272,10,3,7500.00
2273,119,2,9500.00
2274,55,1,5500.00
2275,123,1,2000.00
2275,122,3,11000.00
2276,23,3,10000.00
2277,52,4,4500.00
2277,54,2,3500.00
2278,63,1,8500.00
2279,86,1,4000.00
2279,85,3,19000.00
2280,86,3,4000.00
2280,85,1,19000.00
2280,87,4,6000.00
2281,49,2,4000.00
2281,50,1,14000.00
2282,43,2,19000.00
2282,45,2,6500.00
2283,139,2,10500.00
2283,141,4,5500.00
2283,140,1,9500.00
2284,116,2,10500.00
2284,115,4,8000.00
2285,91,4,18000.00
2286,104,4,4500.00
2287,71,4,15000.00
2287,70,4,5500.00
2287,72,3,3500.00
2288,119,3,9500.00
2289,95,2,4500.00
2289,94,2,17500.00
2289,96,4,6500.00
2290,142,2,18500.00
2290,144,2,6000.00
2290,143,1,5000.00
2291,77,2,12000.00
2292,46,2,5000.00
2292,48,2,3000.00
2292,47,3,15000.00
2293,11,3,12000.00
2294,109,1,8500.00
2295,88,4,18500.00
2295,90,1,7500.00
2296,148,4,8000.00
2297,45,2,6500.00
2297,44,2,5000.00
2298,132,3,6500.00
2298,130,3,19000.00
2298,131,1,4000.00
2299,139,3,10500.00
2299,141,2,5500.00
2299,140,2,9500.00
2300,107,1,10500.00
2300,106,4,7500.00
2300,108,3,2000.00
2301,86,1,4000.00
2302,113,1,10000.00
2303,72,1,3500.00
2303,71,2,15000.00
2304,18,1,4500.00
2304,17,4,9000.00
2305,127,1,9000.00
2306,131,2,4000.00
2306,132,1,6500.00
2306,130,1,19000.00
2307,45,4,6500.00
2307,43,4,19000.00
2308,2,3,11000.00
2309,127,4,9000.00
2309,128,1,10500.00
2310,101,1,4000.00
2310,102,3,6000.00
2310,100,2,18000.00
2311,145,2,5000.00
2312,107,3,10500.00
2313,112,1,13000.00
2313,114,2,6500.00
2313,113,3,10000.00
2314,51,1,4500.00
2315,49,4,4000.00
2315,50,3,14000.00
2315,51,2,4500.00
2316,135,2,8000.00
2316,134,3,6500.00
2316,133,1,7000.00
2317,85,1,19000.00
2317,87,4,6000.00
2318,11,2,12000.00
2318,12,2,2500.00
2318,10,4,7500.00
2319,78,4,1000.00
2319,76,3,9000.00
2319,77,2,12000.00
2320,26,2,9500.00
2321,58,3,12500.00
2322,29,1,8500.00
2322,28,2,11500.00
2323,128,3,10500.00
2323,129,1,1000.00
2324,57,4,3000.00
2324,56,3,13500.00
2325,110,2,7500.00
2325,111,2,8500.00
2325,109,2,8500.00
2326,136,4,13000.00
2326,137,3,10000.00
2326,138,1,6000.00
2327,43,4,19000.00
2328,45,1,6500.00
2328,44,2,5000.00
2329,150,2,8500.00
2329,149,2,7000.00
2330,62,4,6000.00
2331,141,3,5500.00
2332,101,4,4000.00
2333,74,2,11000.00
2333,73,4,8500.00
2333,75,4,2500.00
2334,41,3,4500.00
2334,42,4,6500.00
2335,57,4,3000.00
2335,55,4,5500.00
2336,8,3,11500.00
2337,50,1,14000.00
2337,51,3,4500.00
2337,49,4,4000.00
2338,84,4,7000.00
2338,83,4,8500.00
2338,82,4,12000.00
2339,94,2,17500.00
2339,95,4,4500.00
2340,28,1,11500.00
2340,30,2,6500.00
2340,29,3,8500.00
2341,132,1,6500.00
2341,131,4,4000.00
2341,130,1,19000.00
2342,71,2,15000.00
2343,137,4,10000.00
2344,64,2,8500.00
2345,94,3,17500.00
2346,142,3,18500.00
2347,26,1,9500.00
2348,105,2,6500.00
2348,104,3,4500.00
2348,103,4,17500.00
2349,25,3,11500.00
2350,125,4,11500.00
2350,124,3,7500.00
2350,126,1,2000.00
2351,64,3,8500.00
2351,65,3,7000.00
2352,36,3,7500.00
2352,34,3,8500.00
2353,23,3,10000.00
2353,24,2,5500.00
2354,121,2,7500.00
2354,123,3,2000.00
2355,18,4,4500.00
2355,16,3,9500.00
2355,17,4,9000.00
2356,47,1,15000.00
2356,48,1,3000.00
2356,46,4,5000.00
2357,23,4,10000.00
2357,22,2,11500.00
2357,24,1,5500.00
2358,142,2,18500.00
2358,143,3,5000.00
2358,144,1,6000.00
2359,53,4,14000.00
2359,52,3,4500.00
2360,131,3,4000.00
2360,132,4,6500.00
2361,71,4,15000.00
2362,28,3,11500.00
2362,29,3,8500.00
2363,5,1,12000.00
2363,4,1,8000.00
2363,6,4,1500.00
2364,109,2,8500.00
2365,28,1,11500.00
2365,29,2,8500.00
2366,118,1,9500.00
2366,120,4,5500.00
2367,69,3,7000.00
2367,67,4,17500.00
2368,95,3,4500.00
2368,94,3,17500.00
2369,26,2,9500.00
2369,25,4,11500.00
2369,27,2,6500.00
2370,92,1,4500.00
2370,91,2,18000.00
2371,135,4,8000.00
2371,134,2,6500.00
2371,133,4,7000.00
2372,113,2,10000.00
2372,112,4,13000.00
2372,114,2,6500.00
2373,146,3,13500.00
2373,145,4,5000.00
2374,33,4,7500.00
2374,31,4,8000.00
2374,32,4,6500.00
2375,28,3,11500.00
2375,29,2,8500.00
2375,30,2,6500.00
2376,14,3,9500.00
2376,13,1,10000.00
2377,13,2,10000.00
2378,89,4,5000.00
2379,124,4,7500.00
2380,66,3,9000.00
2381,128,3,10500.00
2382,136,1,13000.00
2382,138,2,6000.00
2382,137,3,10000.00
2383,124,3,7500.00
2383,126,4,2000.00
2383,125,4,11500.00
2384,102,1,6000.00
2384,101,4,4000.00
2384,100,3,18000.00
2385,24,1,5500.00
2386,44,1,5000.00
2386,45,4,6500.00
2387,139,4,10500.00
2388,22,2,11500.00
2388,23,2,10000.00
2389,61,1,8500.00
2389,63,4,8500.00
2390,5,4,12000.00
2390,4,1,8000.00
2391,118,1,9500.00
2391,120,2,5500.00
2391,119,4,9500.00
2392,94,2,17500.00
2392,95,4,4500.00
2393,8,2,11500.00
2393,9,2,2000.00
2394,102,3,6000.00
2394,101,2,4000.00
2395,36,3,7500.00
2395,34,2,8500.00
2395,35,1,6000.00
2396,106,2,7500.00
2396,108,1,2000.00
2397,126,4,2000.00
2398,111,4,8500.00
2398,110,1,7500.00
2399,14,2,9500.00
2400,27,3,6500.00
2400,26,4,9500.00
2400,25,2,11500.00
2401,25,4,11500.00
2402,62,3,6000.00
2402,61,4,8500.00
2403,76,3,9000.00
2404,25,4,11500.00
2404,27,1,6500.00
2405,129,1,1000.00
2405,127,3,9000.00
2406,121,1,7500.00
2406,123,1,2000.00
2406,122,1,11000.00
2407,38,1,5000.00
2407,37,3,18500.00
2407,39,2,6500.00
2408,14,2,9500.00
2408,13,2,10000.00
2409,48,3,3000.00
2410,108,1,2000.00
2410,106,1,7500.00
2411,107,3,10500.00
2412,40,3,18500.00
2412,42,1,6500.00
2413,116,4,10500.00
2413,115,1,8000.00
2413,117,4,1000.00
2414,57,4,3000.00
2415,76,2,9000.00
2416,150,2,8500.00
2417,133,3,7000.00
2417,134,1,6500.00
2417,135,3,8000.00
2418,61,3,8500.00
2419,36,4,7500.00
2419,34,1,8500.00
2420,98,2,8500.00
2420,97,4,12500.00
2420,99,4,5500.00
2421,140,3,9500.00
2421,139,2,10500.00
2422,90,2,7500.00
2422,89,1,5000.00
2422,88,1,18500.00
2423,74,3,11000.00
2423,75,3,2500.00
2423,73,4,8500.00
2424,58,3,12500.00
2425,16,4,9500.00
2425,18,2,4500.00
2426,62,2,6000.00
2427,53,2,14000.00
2427,52,3,4500.00
2427,54,1,3500.00
2428,54,1,3500.00
2428,52,4,4500.00
2429,86,2,4000.00
2430,58,4,12500.00
2430,60,2,6500.00
2431,143,4,5000.00
2431,144,1,6000.00
2431,142,3,18500.00
2432,93,2,7000.00
2433,9,1,2000.00
2433,8,4,11500.00
2433,7,2,9000.00
2434,122,1,11000.00
2435,2,3,11000.00
2435,3,1,1500.00
2435,1,3,7500.00
2436,81,3,1500.00
2436,79,4,9000.00
2437,70,4,5500.00
2438,147,4,4500.00
2438,145,1,5000.00
2438,146,1,13500.00
2439,10,3,7500.00
2440,7,2,9000.00
2441,134,4,6500.00
2441,133,2,7000.00
2442,112,4,13000.00
2442,113,3,10000.00
2442,114,4,6500.00
2443,5,4,12000.00
2443,6,1,1500.00
2444,105,1,6500.00
2444,104,2,4500.00
2445,106,2,7500.00
2446,133,3,7000.00
2447,139,1,10500.00
2448,123,4,2000.00
2449,89,1,5000.00
2450,38,1,5000.00
2450,39,4,6500.00
2451,40,4,18500.00
2452,92,2,4500.00
2453,70,3,5500.00
2453,72,4,3500.00
2453,71,1,15000.00
2454,96,3,6500.00
2455,23,4,10000.00
2455,22,3,11500.00
2456,127,2,9000.00
2457,19,3,10000.00
2458,95,1,4500.00
2458,94,3,17500.00
2458,96,1,6500.00
2459,26,3,9500.00
2459,25,1,11500.00
2459,27,1,6500.00
2460,50,2,14000.00
2461,8,1,11500.00
2462,44,1,5000.00
2462,45,3,6500.00
2462,43,1,19000.00
2463,15,3,4500.00
2463,14,3,9500.00
2464,134,1,6500.00
2464,135,3,8000.00
2464,133,2,7000.00
